project_id,name,url,category,subcategory,location,status,goal,pledged,funded_percentage,backers,funded_date,levels,reward_levels,updates,comments,duration
126581,Educational Online Trading Card Game,http://www.kickstarter.com/projects/972789543/education-enrichment-via-a-custom-online-super-her,Games,Board & Card Games,"Maplewood, NJ",failed,4000.0,20.0,0.005,2,2010-08-02 03:59:00+00:00,5,"$1,$5,$10,$25,$50",6,0,47.18
3656699,"Time, Space and Bullets! board game",http://www.kickstarter.com/projects/TimPark/time-space-and-bullets-board-game,Games,Board & Card Games,"San Rafael, CA",failed,7500.0,0.0,0.0,0,2010-11-01 20:06:08+00:00,5,"$15,$25,$50,$100,$500",0,0,60.0
3702708,Titans of Industry Board Game,http://www.kickstarter.com/projects/gozergames/titans-of-industry-board-game,Games,Board & Card Games,"Chicago, IL",successful,30000.0,30388.0,1.012933333,244,2012-05-21 03:00:00+00:00,11,"$10,$25,$55,$80,$100,$150,$225,$250,$500,$2,000,$3,500",10,34,44.42
4326268,Free RPG Day Pathfinder Adventure from Gaming Paper,http://www.kickstarter.com/projects/gamingpaper/free-rpg-day-pathfinder-adventure-from-gaming-pape,Games,Board & Card Games,"Grand Rapids, MI",successful,1000.0,2665.0,2.66466,120,2012-04-16 01:00:00+00:00,5,"$6,$15,$28,$34,$95",7,19,18.1
6296368,The Bigfoot Project,http://www.kickstarter.com/projects/1175768419/the-bigfoot-project,Games,Board & Card Games,"Chicago, IL",failed,2000.0,278.0,0.139,11,2012-05-01 02:00:00+00:00,8,"$1,$5,$15,$30,$50,$75,$150,$400",2,0,55.04
7965283,Passing Shot: Dice Tennis Game,http://www.kickstarter.com/projects/674003445/passing-shot-dice-tennis-game,Games,Board & Card Games,"Indianapolis, IN",successful,500.0,813.0,1.626,30,2012-01-28 18:54:07+00:00,8,"$13,$20,$22,$27,$28,$36,$46,$64",1,1,30.0
9425821,Flare and the League of Champions Role-Playing Card Game,http://www.kickstarter.com/projects/346915533/flare-and-the-league-of-champions-rpg-card-game,Games,Board & Card Games,"Long Beach, CA",failed,7500.0,75.0,0.01,3,2010-07-25 21:45:00+00:00,4,"$5,$25,$100,$1,000",0,1,36.98
10210001,Imperial Crusade Armada: A Unique Space Combat Game,http://www.kickstarter.com/projects/139696320/imperial-crusade-armada-a-unique-space-combat-game,Games,Board & Card Games,"Fountain Valley, CA",successful,2000.0,8016.0,4.008,217,2011-11-16 01:47:00+00:00,7,"$20,$30,$35,$60,$130,$130,$500",24,40,60.04
11614984,Hench: The Game,http://www.kickstarter.com/projects/theandyerickson/hench-the-game,Games,Board & Card Games,"Davenport, IA",failed,5000.0,600.0,0.12,25,2011-12-27 16:45:13+00:00,8,"$5,$10,$20,$30,$35,$40,$200,$1,000",7,1,55.04
11964132,Tai Chi and Kung Fu Come Alive in Figurines &amp; Chess Set,http://www.kickstarter.com/projects/730991848/tai-chi-and-kung-fu-come-alive-in-figurines-and-ch,Games,Board & Card Games,"Wellford, SC",failed,46900.0,775.0,0.01652452,7,2012-05-17 16:11:07+00:00,7,"$10,$25,$50,$100,$500,$1,000,$3,000",1,0,30.0
13692592,The 'Planet Kit',http://www.kickstarter.com/projects/1741730267/the-planet-kit,Games,Board & Card Games,"Phoenix, AZ",failed,88000.0,491.0,0.005579545,8,2012-03-08 02:20:01+00:00,8,"$5,$10,$25,$50,$150,$250,$1,500,$5,000",2,0,40.0
18034477,The Manhattan Project - Board Game,http://www.kickstarter.com/projects/miniongames/the-manhattan-project-board-game,Games,Board & Card Games,"Milwaukee, WI",successful,5000.0,8684.0,1.736754,143,2011-08-16 04:59:00+00:00,11,"$1,$49,$55,$65,$89,$95,$125,$129,$135,$225,$250",20,3,33.95
22848517,Polynesian Adventure - the board game,http://www.kickstarter.com/projects/2088481192/polynesian-adventure-the-board-game,Games,Board & Card Games,"Laie, HI",successful,2500.0,2710.0,1.084,26,2012-05-17 05:37:12+00:00,8,"$1,$5,$25,$45,$85,$120,$200,$250",2,2,30.0
29289907,Conquest Tactics - A Strategy Card Game of Fantasy Warfare,http://www.kickstarter.com/projects/1895600797/conquest-tactics-a-strategy-card-game-of-fantasy-w,Games,Board & Card Games,"Washington, DC",successful,7000.0,10034.0,1.433428571,128,2012-02-05 13:19:33+00:00,10,"$5,$10,$20,$30,$50,$75,$100,$100,$200,$500",20,16,45.0
29995572,Human Contact ¢ääÎ¾a hard SF roleplaying game about humans,http://www.kickstarter.com/projects/JoshuaACNewman/shock-human-contact-a-hard-sf-far-future-roleplayi,Games,Board & Card Games,"Northampton, MA",successful,2400.0,7960.0,3.316666667,248,2010-11-06 20:10:03+00:00,7,"$10,$25,$33,$50,$53,$70,$100",25,22,32.0
32496454,I need help printing my play mats,http://www.kickstarter.com/projects/477721532/i-need-help-printing-my-play-mats,Games,Board & Card Games,"Phoenix, AZ",live,180.0,0.0,0.0,0,2012-06-08 23:14:24+00:00,10,"$1,$10,$25,$40,$40,$40,$40,$40,$40,$40",3,0,30.0
37184969,Flame War - The Card Game of Extreme Moderation,http://www.kickstarter.com/projects/1225737959/flame-war-the-card-game-of-extreme-moderation,Games,Board & Card Games,"Lebanon, PA",live,9500.0,12798.0,1.347158947,332,2012-06-03 17:03:54+00:00,11,"$25,$27,$30,$50,$70,$110,$155,$200,$250,$500,$10,000",9,31,45.0
40559844,Countermeasures Collectible Card Game,http://www.kickstarter.com/projects/603343698/countermeasures-collectible-card-game,Games,Board & Card Games,"Hollis, NH",failed,200.0,57.0,0.285,4,2011-07-23 11:50:50+00:00,15,"$1,$2,$5,$12,$18,$18,$22,$35,$35,$50,$55,$70,$80,$100,$250",1,0,30.0
43860472,Farmageddon - The frenetic farming game,http://www.kickstarter.com/projects/5thstreetgames/farmageddon-the-frenetic-farming-game,Games,Board & Card Games,"Salt Lake City, UT",successful,5000.0,25275.0,5.054934,1243,2012-03-04 15:01:08+00:00,14,"$1,$5,$12,$19,$24,$25,$30,$30,$36,$42,$48,$75,$75,$90",26,538,32.0
45978352,Genegrafter,http://www.kickstarter.com/projects/1460165270/genegrafter,Games,Board & Card Games,"San Jose, CA",successful,2500.0,14618.0,5.847148,274,2012-01-20 17:20:56+00:00,22,"$1,$5,$10,$10,$15,$15,$30,$40,$45,$45,$55,$75,$85,$95,$125,$175,$225,$250,$250,$250,$1,000,$1,500",59,39,60.0
50271282,White Elephant Card Game,http://www.kickstarter.com/projects/bkelley/white-elephant-card-game,Games,Board & Card Games,"Salt Lake City, UT",successful,6000.0,6917.0,1.152888333,216,2011-07-24 05:59:00+00:00,8,"$5,$15,$20,$50,$75,$100,$125,$500",19,44,36.31
52707145,Illustrating Legend,http://www.kickstarter.com/projects/dvr/illustrating-legend,Games,Board & Card Games,"Austin, TX",successful,3500.0,11197.0,3.19924,360,2012-04-02 00:47:38+00:00,14,"$1,$5,$6,$12,$15,$25,$50,$60,$65,$99,$150,$275,$300,$2,750",27,26,41.96
55458189,Colossal Cave: The Board Game,http://www.kickstarter.com/projects/765522088/colossal-cave-the-board-game,Games,Board & Card Games,"Goleta, CA",successful,8000.0,14815.0,1.851875,357,2012-05-20 06:59:00+00:00,11,"$5,$17,$20,$22,$30,$40,$55,$100,$200,$350,$1,000",12,78,36.0
59010195,Re-Evolution: Tabletop Roleplaying Game (RPG),http://www.kickstarter.com/projects/1464701888/re-evolution-tabletop-roleplaying-game-rpg,Games,Board & Card Games,"Hilo, HI",failed,3800.0,45.0,0.011842105,5,2011-11-18 23:20:16+00:00,5,"$1,$6,$21,$76,$301",8,0,60.0
59336292,Age of Discovery,http://www.kickstarter.com/projects/60193587/age-of-discovery,Games,Board & Card Games,"Redmond, WA",live,5000.0,150.0,0.03,3,2012-06-10 22:27:12+00:00,5,"$10,$25,$50,$100,$1,000",2,2,30.0
64873765,Be the First to Build your Freaky Family One Card at a Time,http://www.kickstarter.com/projects/215007890/be-the-first-to-build-your-freaky-family-one-card,Games,Board & Card Games,"Grand Rapids, MI",failed,10700.0,20.0,0.001869159,2,2012-05-24 02:00:00+00:00,9,"$10,$15,$20,$25,$35,$40,$60,$100,$250",0,1,27.04
65407775,"Casino Quality Poker Chips, Up your game!",http://www.kickstarter.com/projects/948888730/casino-quality-poker-chips-for-home-use,Games,Board & Card Games,"Edgerton, WI",failed,22500.0,1115.0,0.049555556,6,2012-04-14 01:31:24+00:00,12,"$5,$25,$75,$160,$200,$300,$325,$400,$625,$750,$1,250,$2,000",0,0,30.0
67437462,Courts Chess,http://www.kickstarter.com/projects/markcgarrett/courts-chess,Games,Board & Card Games,"Tallahassee, FL",live,3000.0,30.0,0.01,1,2012-07-01 22:54:41+00:00,9,"$1,$5,$10,$15,$30,$300,$900,$1,500,$3,000",0,0,30.0
68183243,CREATURES - the card game.,http://www.kickstarter.com/projects/1975008436/creatures-the-card-game,Games,Board & Card Games,"Long Beach, CA",successful,2500.0,56173.0,22.46932,2218,2011-11-05 02:56:05+00:00,13,"$1,$5,$15,$27,$30,$58,$100,$100,$150,$200,$250,$400,$750",25,140,40.0
68191189,Escape from Pandemonium: The Board Game. Control the Chaos!,http://www.kickstarter.com/projects/geekygizmo/escape-from-pandemonium-the-board-game-control-the,Games,Board & Card Games,"Savannah, GA",live,20000.0,748.0,0.0374,17,2012-06-25 23:05:42+00:00,12,"$5,$7,$17,$27,$47,$77,$87,$177,$377,$777,$777,$7,777",2,4,30.0
68538232,"Sex, ugly babies, art, dumb religions &amp; all else offensively sweet, is in this game.",http://www.kickstarter.com/projects/1608122302/sex-ugly-babies-art-dumb-religions-and-all-else-of,Games,Board & Card Games,"Chicago, IL",failed,4800.0,235.0,0.048958333,6,2011-03-24 17:51:54+00:00,9,"$1,$5,$10,$20,$30,$40,$100,$250,$500",2,5,74.96
79163905,Wreck Age: A far-future dystopian post-exodus adventure!,http://www.kickstarter.com/projects/hyacinthgames/wreck-age-a-far-future-dystopian-post-exodus-adven,Games,Board & Card Games,"Houston, TX",successful,5000.0,10674.0,2.1348,99,2011-12-29 04:50:30+00:00,11,"$5,$7,$10,$18,$20,$25,$50,$100,$150,$250,$1,000",12,3,60.04
80724094,1 Piece of artwork for upcoming card game.  42/???,http://www.kickstarter.com/projects/paradicegames/1-piece-of-artwork-for-upcoming-card-game-42,Games,Board & Card Games,"Portland, OR",successful,85.0,101.0,1.188235294,7,2010-12-10 05:21:53+00:00,2,"$1,$10",9,2,30.0
81608067,Blue Blood Playing Cards,http://www.kickstarter.com/projects/1244376122/blue-blood-playing-cards,Games,Board & Card Games,"Chicago, IL",successful,9000.0,19138.0,2.126444444,476,2012-04-22 22:20:13+00:00,20,"$1,$10,$11,$15,$25,$28,$29,$55,$55,$70,$85,$100,$115,$120,$180,$190,$335,$350,$470,$860",19,36,30.0
84706096,stUPIDs oF America: Mystery of a bad guy,http://www.kickstarter.com/projects/bwcreations/stupids-of-america-mystery-of-a-bad-guy,Games,Board & Card Games,"Springfield, MO",failed,10000.0,0.0,0.0,0,2010-10-01 22:00:00+00:00,5,"$5,$10,$20,$50,$100",0,0,36.05
85587392,Help us make &quot;Two Bites&quot; the healthy eating game for kids,http://www.kickstarter.com/projects/twobites/help-us-make-two-bites-the-healthy-eating-game-for,Games,Board & Card Games,"Tampa, FL",failed,11500.0,90.0,0.007826087,4,2011-05-27 19:42:25+00:00,9,"$1,$5,$10,$15,$25,$50,$100,$250,$500",9,2,30.0
89484339,Dark Horse,http://www.kickstarter.com/projects/knightworks/dark-horse,Games,Board & Card Games,"Colorado Springs, CO",successful,8000.0,9696.0,1.21200375,148,2011-06-21 19:49:09+00:00,14,"$10,$30,$40,$60,$75,$80,$100,$120,$185,$200,$225,$400,$750,$1,500",31,23,45.0
94395411,MAFIOSO : The Underworld Strategy Card Game,http://www.kickstarter.com/projects/495388321/mafioso-the-underworld-strategy-card-game,Games,Board & Card Games,"Lafayette, IN",live,18000.0,271.0,0.015055556,10,2012-06-30 20:49:51+00:00,13,"$5,$10,$25,$25,$30,$45,$70,$100,$125,$200,$400,$500,$1,200",2,3,36.0
94668616,Legends of Adventure Board Game,http://www.kickstarter.com/projects/265702908/legends-of-adventure-board-game,Games,Board & Card Games,"Charleston, SC",live,7000.0,7571.0,1.081571429,85,2012-06-06 20:47:56+00:00,10,"$1,$10,$25,$40,$60,$100,$200,$300,$400,$600",8,13,41.0
97246013,Quest for Arete - The Game with a Secret Identity,http://www.kickstarter.com/projects/fitz/quest-for-arete-the-game-with-a-secret-identity,Games,Board & Card Games,"Huntsville, AL",successful,10000.0,10240.0,1.024,30,2011-10-01 00:20:00+00:00,18,"$5,$10,$15,$20,$25,$25,$35,$50,$75,$125,$250,$250,$250,$300,$300,$300,$500,$1,000",6,5,56.28
99658029,"Chicken Caesar - A Game of Plots, Politics and Poultry",http://www.kickstarter.com/projects/nevermoregames/chicken-caesar-a-game-of-plots-politics-and-poultr,Games,Board & Card Games,"Richmond, VA",successful,20000.0,40781.0,2.0390385,679,2012-03-12 03:59:00+00:00,9,"$10,$40,$45,$60,$70,$100,$250,$500,$1,000",26,96,35.21
103863973,Astromino- Dominoes of the Universe,http://www.kickstarter.com/projects/856730985/astromino-dominoes-of-the-universe,Games,Board & Card Games,"Portland, OR",failed,14500.0,485.0,0.033448276,6,2012-03-27 21:51:30+00:00,10,"$1,$15,$20,$30,$45,$60,$125,$165,$250,$350",1,0,34.96
107459621,Our Last Best Hope - An RPG to Save the World,http://www.kickstarter.com/projects/marktruman/our-last-best-hope-an-rpg-to-save-the-world,Games,Board & Card Games,"Cambridge, MA",live,3000.0,4230.0,1.41,121,2012-06-18 03:59:00+00:00,10,"$10,$25,$50,$75,$100,$150,$250,$500,$1,000,$2,000",2,12,19.16
109961971,Truequest Card Game,http://www.kickstarter.com/projects/1211967253/truequest-card-game,Games,Board & Card Games,"Hillsboro, OR",failed,20000.0,350.0,0.0175,10,2012-04-27 18:57:00+00:00,3,"$10,$50,$100",0,1,29.67
110994130,The World of Mistrunner,http://www.kickstarter.com/projects/2116572330/the-world-of-mistrunner,Games,Board & Card Games,"Milwaukee, WI",successful,2000.0,2447.0,1.223605,70,2011-07-07 13:57:27+00:00,6,"$1,$10,$25,$50,$100,$500",20,7,60.0
111503084,Survival Camp : Card and Dice Game,http://www.kickstarter.com/projects/valeriehope/survival-camp-card-and-dice-game,Games,Board & Card Games,"Kaysville, UT",successful,4000.0,4468.0,1.1169975,113,2011-12-16 15:42:43+00:00,10,"$1,$15,$20,$25,$35,$80,$150,$150,$200,$325",14,82,60.04
114102963,Help Playtest &amp; Develop a New Game!,http://www.kickstarter.com/projects/1952367545/want-to-help-playtest-and-develop-a-new-game,Games,Board & Card Games,"Kabul, Afghanistan",failed,400.0,268.0,0.67,12,2012-03-28 04:33:30+00:00,4,"$1,$5,$40,$80",13,3,29.96
114319877,The Deck of Change,http://www.kickstarter.com/projects/aitia/the-deck-of-change,Games,Board & Card Games,"Queens, NY",failed,5120.0,1063.0,0.207617188,60,2011-11-30 17:28:08+00:00,16,"$1,$4,$8,$12,$16,$16,$16,$16,$24,$24,$40,$48,$64,$128,$256,$512",28,6,60.04
118652270,Age of Lords Campaign Setting Rulebook &amp; Player's Guide,http://www.kickstarter.com/projects/1105748786/age-of-lords-campaign-setting-rulebook-and-players,Games,Board & Card Games,"Eureka, CA",successful,800.0,1541.0,1.92625,40,2011-07-01 02:43:09+00:00,14,"$1,$5,$10,$15,$20,$20,$25,$30,$30,$50,$65,$80,$90,$200",27,4,45.0
121018400,"FlaatGames, fun table games",http://www.kickstarter.com/projects/745769293/flaatgames-fun-table-games,Games,Board & Card Games,"Boulder, CO",failed,950.0,62.0,0.065263158,7,2010-10-27 09:51:48+00:00,9,"$1,$5,$10,$25,$50,$100,$150,$250,$500",0,0,30.0
123790932,Lions of the North,http://www.kickstarter.com/projects/400897954/lions-of-the-north,Games,Board & Card Games,"Spokane, WA",failed,9000.0,4232.0,0.470222222,74,2012-03-24 22:40:50+00:00,9,"$1,$5,$20,$40,$50,$75,$100,$150,$200",4,5,59.96
125414467,Zoneplex - A Board Game Adventure in an Alien Pyramid,http://www.kickstarter.com/projects/shelbycinca/zoneplex-a-board-game-adventure-in-an-alien-pyrami,Games,Board & Card Games,"Los Angeles, CA",successful,12000.0,13460.0,1.1216375,219,2012-02-25 09:39:45+00:00,13,"$1,$10,$25,$25,$50,$66,$77,$99,$100,$222,$333,$1,111,$3,333",22,146,33.0
126252157,Top Promoter Card Game,http://www.kickstarter.com/projects/943350727/top-promoter-card-game,Games,Board & Card Games,"Louisville, KY",failed,11000.0,1662.0,0.151070909,23,2012-01-08 02:09:37+00:00,10,"$5,$25,$40,$50,$70,$85,$100,$125,$250,$1,000",6,4,30.0
128186187,Weykick Dexterity Game (2-4 Players) by Mayday Games,http://www.kickstarter.com/projects/maydaygames/weykick-dexterity-game-2-4-players-by-mayday-games,Games,Board & Card Games,"Layton, UT",successful,5000.0,25515.0,5.103002,108,2012-02-29 07:13:00+00:00,10,"$129,$135,$155,$190,$229,$255,$260,$295,$295,$375",5,55,41.56
132167305,Nova Cry: An Explosive Sci-Fi Card Game for 2-6 Players!,http://www.kickstarter.com/projects/2105370202/nova-cry-an-explosive-sci-fi-card-game-for-2-6-pla,Games,Board & Card Games,"Chicago, IL",live,10000.0,6788.0,0.6788,107,2012-06-22 03:14:51+00:00,9,"$3,$15,$35,$75,$125,$175,$225,$500,$1,000",4,17,60.0
132337201,Worzle... The strategic word puzzle!,http://www.kickstarter.com/projects/1766447640/worzle-the-strategic-word-puzzle,Games,Board & Card Games,"Calabasas, CA",failed,7800.0,1859.0,0.238333333,33,2011-12-17 01:35:46+00:00,6,"$1,$5,$18,$95,$250,$500",0,4,30.0
147341364,Natural Spotlection &quot;Spot your dinner to Spot you're dinner&quot;,http://www.kickstarter.com/projects/1227812837/natural-spotlection-spot-your-dinner-to-spot-youre,Games,Board & Card Games,"Ogden, UT",failed,25000.0,285.0,0.0114,15,2011-07-30 08:30:56+00:00,17,"$2,$5,$5,$5,$5,$5,$5,$5,$10,$12,$15,$25,$25,$50,$50,$500,$7,000",3,2,88.0
152411683,Sentinels of the Multiverse - Rook City Expansion!,http://www.kickstarter.com/projects/1787899968/sentinels-of-the-multiverse-rook-city-expansion,Games,Board & Card Games,"St Louis, MO",successful,12000.0,27880.0,2.323333333,402,2011-11-27 19:09:14+00:00,18,"$5,$10,$25,$30,$45,$50,$60,$75,$85,$110,$200,$300,$500,$1,300,$1,800,$2,000,$5,000,$10,000",24,102,45.04
167047214,SKIRMISH: Modern Card Warfare,http://www.kickstarter.com/projects/310453168/skirmish-modern-card-warfare,Games,Board & Card Games,"Vancouver, WA",failed,5000.0,1502.0,0.3004,22,2012-06-01 03:37:33+00:00,5,"$1,$25,$50,$100,$250",6,4,30.0
180111226,TrackInitiative.com,http://www.kickstarter.com/projects/1990792306/trackinitiativecom,Games,Board & Card Games,"San Luis Obispo, CA",failed,2000.0,1421.0,0.7105,40,2012-05-05 02:35:51+00:00,6,"$1,$5,$10,$20,$40,$60",3,5,30.0
186116024,Cityographer - City Generator &amp; Mapping Software,http://www.kickstarter.com/projects/inkwellideas/cityographer-city-generator-and-mapping-software,Games,Board & Card Games,"Ashburn, VA",live,10000.0,7880.0,0.788,178,2012-06-15 03:00:00+00:00,8,"$5,$25,$30,$45,$70,$125,$150,$250",6,26,44.24
190959801,"Edition Wars, by Gamer Nation Studios",http://www.kickstarter.com/projects/435243061/edition-wars-by-gamer-nation-studios,Games,Board & Card Games,"Dallas, TX",successful,7500.0,15101.0,2.013421333,221,2012-03-16 03:59:00+00:00,11,"$5,$18,$25,$42,$50,$89,$144,$175,$240,$500,$1,699",21,87,38.87
195513196,Mass Transit III Maps &amp; Surveillance Station Tiles,http://www.kickstarter.com/projects/mapmaker/mass-transit-iii-maps-and-surveillance-station-til,Games,Board & Card Games,"Erie, PA",successful,2500.0,5587.0,2.2348,159,2011-08-02 03:59:00+00:00,10,"$5,$12,$25,$37,$49,$59,$69,$79,$100,$300",10,31,14.66
198251705,Creative Cards,http://www.kickstarter.com/projects/abstracts/creative-cards,Games,Board & Card Games,"Barcelona, Spain",failed,9000.0,2878.0,0.319777778,72,2012-05-04 18:45:17+00:00,8,"$3,$19,$32,$54,$76,$99,$999,$1,001",3,7,21.0
198848248,Mass Transit IV Maps &amp; More,http://www.kickstarter.com/projects/mapmaker/mass-transit-iv-maps-and-more,Games,Board & Card Games,"Erie, PA",successful,3000.0,11200.0,3.73322,257,2012-03-06 04:59:00+00:00,14,"$5,$14,$25,$37,$49,$59,$69,$79,$100,$150,$250,$300,$900,$1,000",32,103,14.17
200301445,The Terah Project: Steampunk for Pathfinder Role-Playing,http://www.kickstarter.com/projects/100743523/the-terah-project-steampunk-for-pathfinder-role-pl,Games,Board & Card Games,"Sandy, UT",successful,7500.0,14146.0,1.886104,264,2012-06-02 17:23:02+00:00,10,"$1,$5,$25,$35,$45,$100,$200,$300,$500,$3,000",35,56,60.0
200492152,Chain Attack Battle Report of Warmachine Weekend Masters,http://www.kickstarter.com/projects/647072871/chain-attack-battle-report-of-warmachine-weekend-m,Games,Board & Card Games,"Idaho Falls, ID",live,6000.0,3374.0,0.562333333,93,2012-06-10 01:03:39+00:00,14,"$1,$15,$20,$25,$35,$35,$40,$50,$60,$100,$175,$250,$1,000,$2,500",4,17,37.0
202899102,Compact Heroes,http://www.kickstarter.com/projects/1693797308/compact-heroes,Games,Board & Card Games,"Portland, OR",successful,3000.0,5120.0,1.706593333,101,2011-06-10 04:45:25+00:00,6,"$1,$10,$35,$50,$125,$200",17,14,30.0
217160241,Wykau,http://www.kickstarter.com/projects/1154659407/wykau,Games,Board & Card Games,"Charlotte, NC",failed,35000.0,150.0,0.004285714,5,2012-05-07 03:00:00+00:00,2,"$40,$100",0,0,47.99
223148758,Help Me Get My Game Company Up and Running!,http://www.kickstarter.com/projects/1952367545/help-me-get-my-game-company-up-and-running,Games,Board & Card Games,"Kabul, Afghanistan",successful,2500.0,3005.0,1.202008,39,2012-02-19 14:28:34+00:00,7,"$1,$10,$25,$50,$100,$200,$300",41,6,30.0
228799828,GROUND FLOOR - A business building board game,http://www.kickstarter.com/projects/michaelmindes/ground-floor-a-business-building-board-game,Games,Board & Card Games,"Tucson, AZ",live,15000.0,61131.0,4.075380667,923,2012-06-05 13:50:43+00:00,10,"$50,$50,$100,$120,$120,$240,$240,$260,$480,$520",14,175,56.0
231306740,Scoops - Great Kids Game,http://www.kickstarter.com/projects/172227255/scoops-great-kids-game,Games,Board & Card Games,"Oakland, CA",failed,3000.0,485.0,0.161666667,16,2011-01-19 21:55:46+00:00,4,"$10,$25,$100,$250",1,1,90.04
231820989,Red Shift,http://www.kickstarter.com/projects/1256915641/red-shift-0,Games,Board & Card Games,"Lafayette, CO",live,4000.0,230.0,0.0575,6,2012-07-18 19:16:16+00:00,8,"$10,$25,$50,$100,$250,$500,$750,$4,000",0,1,60.0
232222871,Pants! card game,http://www.kickstarter.com/projects/sparkyfirepants/pants-card-game,Games,Board & Card Games,"Portland, OR",failed,8200.0,4066.0,0.495906098,168,2011-10-07 16:50:08+00:00,11,"$1,$10,$20,$35,$75,$75,$100,$150,$225,$500,$950",15,11,30.0
236666395,Serpent's Tongue - Become Magi,http://www.kickstarter.com/projects/500894669/serpents-tongue-a-new-magick-experience,Games,Board & Card Games,"St George, UT",successful,18000.0,195101.0,10.83898056,1261,2012-05-14 04:44:42+00:00,25,"$3,$11,$25,$25,$45,$50,$55,$85,$85,$95,$125,$155,$155,$175,$175,$295,$375,$395,$395,$495,$795,$995,$995,$2,100,$5,000",12,4075,40.0
241606422,Tammany Hall,http://www.kickstarter.com/projects/872179144/tammany-hall,Games,Board & Card Games,"Austin, TX",live,35000.0,80946.0,2.312746,1328,2012-06-16 04:59:00+00:00,6,"$1,$20,$55,$100,$190,$500",10,158,45.63
243682158,StelCon: Infinity,http://www.kickstarter.com/projects/47199147/stelcon-infinity,Games,Board & Card Games,"Tulsa, OK",successful,10000.0,10951.0,1.0951,127,2012-04-04 14:05:05+00:00,9,"$5,$10,$50,$60,$90,$90,$150,$160,$250",7,17,29.96
244813393,Three Dimensional Graveyard Chess Set,http://www.kickstarter.com/projects/481536236/three-dimensional-graveyard-chess-set,Games,Board & Card Games,"Lancaster, CA",failed,15000.0,400.0,0.026666667,2,2012-03-29 17:44:46+00:00,17,"$1,$6,$11,$25,$30,$35,$40,$50,$50,$60,$125,$150,$200,$250,$450,$500,$600",0,1,29.96
247166460,"For The Win! - Zombies, Pirates, Ninjas, Aliens, and Monkeys",http://www.kickstarter.com/projects/michaelmindes/for-the-win-zombies-pirates-ninjas-aliens-and-monk,Games,Board & Card Games,"Tucson, AZ",successful,15000.0,31085.0,2.072338667,1313,2012-02-08 05:00:00+00:00,13,"$5,$10,$15,$20,$30,$30,$30,$40,$45,$60,$100,$200,$400",16,318,24.55
250596536,EXCHANGE FOOD GAME,http://www.kickstarter.com/projects/1221997356/exchange-food-game,Games,Board & Card Games,"Suffern, NY",failed,12000.0,0.0,0.0,0,2011-06-20 01:39:21+00:00,1,$10,0,0,30.0
253901549,B4U: Hipster Battle Game,http://www.kickstarter.com/projects/theandyerickson/b4u-hipster-battle-game,Games,Board & Card Games,"Davenport, IA",failed,6500.0,195.0,0.03,13,2012-05-18 22:00:00+00:00,6,"$5,$15,$25,$50,$100,$200",1,1,42.03
254474397,SIGIDI: African Heritage Playing Cards,http://www.kickstarter.com/projects/288287128/sigidi-african-heritage-playing-cards,Games,Board & Card Games,"Tampa, FL",live,25000.0,391.0,0.01564,20,2012-06-03 18:34:00+00:00,10,"$1,$5,$10,$20,$40,$50,$100,$200,$300,$500",0,0,60.0
